movieId,title,genres,genres_clean,content_features,sentiment_score,sentiment_label
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,Comedy Musical Romance Western,Seven Brides for Seven Brothers (1954) Comedy Musical Romance Western,0.0,neutral
6786,Kiss of the Spider Woman (1985),Drama,Drama,Kiss of the Spider Woman (1985) Drama,0.4215,positive
6787,All the President's Men (1976),Drama|Thriller,Drama Thriller,All the President's Men (1976) Drama Thriller,0.0,neutral
6788,Angie (1994),Comedy|Drama|Romance,Comedy Drama Romance,Angie (1994) Comedy Drama Romance,0.0,neutral
6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance,Drama Mystery Romance,"Apartment, The (Appartement, L') (1996) Drama Mystery Romance",0.0,neutral
6790,Avalon (2001),Drama|Fantasy|Sci-Fi,Drama Fantasy Sci-Fi,Avalon (2001) Drama Fantasy Sci-Fi,0.0,neutral
6791,Babette's Feast (Babettes gæstebud) (1987),Drama,Drama,Babette's Feast (Babettes gæstebud) (1987) Drama,0.0,neutral
6793,Beethoven (1992),Children|Comedy|Drama,Children Comedy Drama,Beethoven (1992) Children Comedy Drama,0.0,neutral
6794,Beethoven's 2nd (1993),Children|Comedy,Children Comedy,Beethoven's 2nd (1993) Children Comedy,0.0,neutral
6796,Boyz N the Hood (1991),Crime|Drama,Crime Drama,Boyz N the Hood (1991) Crime Drama,0.0,neutral
6797,Bugsy (1991),Crime|Drama,Crime Drama,Bugsy (1991) Crime Drama,0.0,neutral
6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical,Children Comedy Crime Musical,Bugsy Malone (1976) Children Comedy Crime Musical,0.0,neutral
6800,Cobra (1986),Action|Crime,Action Crime,Cobra (1986) Action Crime,0.0,neutral
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,Horror Mystery Thriller,Phenomena (a.k.a. Creepers) (1985) Horror Mystery Thriller,0.0,neutral
6804,Crimewave (1985),Comedy|Crime,Comedy Crime,Crimewave (1985) Comedy Crime,0.0,neutral
6807,Monty Python's The Meaning of Life (1983),Comedy,Comedy,Monty Python's The Meaning of Life (1983) Comedy,0.0,neutral
6808,Where Eagles Dare (1968),Action|Adventure|War,Action Adventure War,Where Eagles Dare (1968) Action Adventure War,0.0,neutral
6809,Tightrope (1984),Thriller,Thriller,Tightrope (1984) Thriller,0.0,neutral
6810,Sleeping with the Enemy (1991),Drama|Thriller,Drama Thriller,Sleeping with the Enemy (1991) Drama Thriller,-0.5423,negative
6811,PCU (1994),Comedy,Comedy,PCU (1994) Comedy,0.0,neutral
6812,"Rookie, The (1990)",Action|Comedy|Thriller,Action Comedy Thriller,"Rookie, The (1990) Action Comedy Thriller",0.0,neutral
6814,City Heat (1984),Action|Comedy,Action Comedy,City Heat (1984) Action Comedy,0.0,neutral
6816,Three O'Clock High (1987),Comedy,Comedy,Three O'Clock High (1987) Comedy,0.0,neutral
6817,"White Hunter, Black Heart (1990)",Adventure|Drama,Adventure Drama,"White Hunter, Black Heart (1990) Adventure Drama",0.6369,positive
6818,Come and See (Idi i smotri) (1985),Drama|War,Drama War,Come and See (Idi i smotri) (1985) Drama War,0.0,neutral
6820,Ginger Snaps (2000),Drama|Horror|Thriller,Drama Horror Thriller,Ginger Snaps (2000) Drama Horror Thriller,0.0,neutral
6821,More American Graffiti (1979),Comedy,Comedy,More American Graffiti (1979) Comedy,0.0,neutral
6827,It's Pat (1994),Comedy,Comedy,It's Pat (1994) Comedy,0.0,neutral
6832,Regarding Henry (1991),Drama,Drama,Regarding Henry (1991) Drama,0.0,neutral
6835,Alien Contamination (1980),Action|Horror|Sci-Fi,Action Horror Sci-Fi,Alien Contamination (1980) Action Horror Sci-Fi,0.0,neutral
6836,"Amazing Transparent Man, The (1960)",Sci-Fi,Sci-Fi,"Amazing Transparent Man, The (1960) Sci-Fi",0.5859,positive
6837,Love Affair (1939),Comedy|Drama|Romance,Comedy Drama Romance,Love Affair (1939) Comedy Drama Romance,0.6369,positive
6849,Scrooge (1970),Drama|Fantasy|Musical,Drama Fantasy Musical,Scrooge (1970) Drama Fantasy Musical,0.0,neutral
6850,Leap of Faith (1992),Comedy|Drama,Comedy Drama,Leap of Faith (1992) Comedy Drama,0.4215,positive
6851,"Gas, Food, Lodging (1992)",Drama|Romance,Drama Romance,"Gas, Food, Lodging (1992) Drama Romance",0.0,neutral
6852,In Cold Blood (1967),Crime|Drama,Crime Drama,In Cold Blood (1967) Crime Drama,0.0,neutral
6853,Campus Man (1987),Comedy,Comedy,Campus Man (1987) Comedy,0.0,neutral
6856,Yankee Doodle Dandy (1942),Drama|Musical,Drama Musical,Yankee Doodle Dandy (1942) Drama Musical,0.0,neutral
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,Action Adventure Animation Fantasy,Ninja Scroll (Jûbei ninpûchô) (1995) Action Adventure Animation Fantasy,0.0,neutral
6858,Knife in the Water (Nóz w wodzie) (1962),Drama,Drama,Knife in the Water (Nóz w wodzie) (1962) Drama,0.0,neutral
6860,Mobsters (1991),Crime|Drama,Crime Drama,Mobsters (1991) Crime Drama,0.0,neutral
6862,Out of Time (2003),Crime|Drama|Thriller,Crime Drama Thriller,Out of Time (2003) Crime Drama Thriller,0.0,neutral
6863,School of Rock (2003),Comedy|Musical,Comedy Musical,School of Rock (2003) Comedy Musical,0.0,neutral
6867,"Station Agent, The (2003)",Comedy|Drama,Comedy Drama,"Station Agent, The (2003) Comedy Drama",0.0,neutral
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,Crime Drama Mystery Thriller,Wonderland (2003) Crime Drama Mystery Thriller,0.0,neutral
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary,Crime Documentary,Bus 174 (Ônibus 174) (2002) Crime Documentary,0.0,neutral
6870,Mystic River (2003),Crime|Drama|Mystery,Crime Drama Mystery,Mystic River (2003) Crime Drama Mystery,0.0,neutral
6872,"House of the Dead, The (2003)",Action|Horror,Action Horror,"House of the Dead, The (2003) Action Horror",-0.6486,negative
6873,Intolerable Cruelty (2003),Comedy|Romance,Comedy Romance,Intolerable Cruelty (2003) Comedy Romance,-0.5994,negative
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,Action Crime Thriller,Kill Bill: Vol. 1 (2003) Action Crime Thriller,-0.6908,negative
6879,Runaway Jury (2003),Drama|Thriller,Drama Thriller,Runaway Jury (2003) Drama Thriller,0.0,neutral
6880,"Texas Chainsaw Massacre, The (2003)",Horror,Horror,"Texas Chainsaw Massacre, The (2003) Horror",0.0,neutral
6881,Pieces of April (2003),Comedy|Drama,Comedy Drama,Pieces of April (2003) Comedy Drama,0.0,neutral
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Returner (Ritaanaa) (2002) Action Adventure Sci-Fi,0.0,neutral
6883,Sylvia (2003),Drama|Romance,Drama Romance,Sylvia (2003) Drama Romance,0.0,neutral
6884,Veronica Guerin (2003),Crime|Drama|Thriller,Crime Drama Thriller,Veronica Guerin (2003) Crime Drama Thriller,0.0,neutral
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,Crime Drama Mystery Romance Thriller,In the Cut (2003) Crime Drama Mystery Romance Thriller,-0.2732,negative
6886,Beyond Borders (2003),Drama|Romance|War,Drama Romance War,Beyond Borders (2003) Drama Romance War,0.0,neutral
6887,Radio (2003),Drama,Drama,Radio (2003) Drama,0.0,neutral
6888,Scary Movie 3 (2003),Comedy|Horror,Comedy Horror,Scary Movie 3 (2003) Comedy Horror,-0.4939,negative
6889,Brother Bear (2003),Adventure|Animation|Children,Adventure Animation Children,Brother Bear (2003) Adventure Animation Children,0.0,neutral
6890,Elephant (2003),Drama,Drama,Elephant (2003) Drama,0.0,neutral
6893,"Italian Job, The (1969)",Action|Comedy|Crime,Action Comedy Crime,"Italian Job, The (1969) Action Comedy Crime",0.0,neutral
6898,Sweet Sixteen (2002),Drama,Drama,Sweet Sixteen (2002) Drama,0.4588,positive
6899,Alien from L.A. (1988),Sci-Fi,Sci-Fi,Alien from L.A. (1988) Sci-Fi,0.0,neutral
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,Adventure Comedy Drama Fantasy Mystery Sci-Fi Thriller,Interstate 60 (2002) Adventure Comedy Drama Fantasy Mystery Sci-Fi Thriller,0.0,neutral
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,Thriller,"Eye, The (Gin gwai) (Jian gui) (2002) Thriller",0.0,neutral
6911,"Jolson Story, The (1946)",Musical,Musical,"Jolson Story, The (1946) Musical",0.0,neutral
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,Comedy Musical Romance,You'll Never Get Rich (1941) Comedy Musical Romance,-0.4449,negative
6918,"Unvanquished, The (Aparajito) (1957)",Drama,Drama,"Unvanquished, The (Aparajito) (1957) Drama",0.0,neutral
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,Crime Thriller,"Cercle Rouge, Le (Red Circle, The) (1970) Crime Thriller",0.0,neutral
6927,"Human Stain, The (2003)",Drama|Romance|Thriller,Drama Romance Thriller,"Human Stain, The (2003) Drama Romance Thriller",0.0,neutral
6932,Shattered Glass (2003),Crime|Drama,Crime Drama,Shattered Glass (2003) Crime Drama,-0.4767,negative
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,Action Adventure Sci-Fi Thriller IMAX,"Matrix Revolutions, The (2003) Action Adventure Sci-Fi Thriller IMAX",0.0,neutral
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,Documentary,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003) Documentary",0.0,neutral
6936,Elf (2003),Children|Comedy|Fantasy,Children Comedy Fantasy,Elf (2003) Children Comedy Fantasy,0.0,neutral
6938,Billabong Odyssey (2003),Documentary,Documentary,Billabong Odyssey (2003) Documentary,0.0,neutral
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance,Drama Romance,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999) Drama Romance,-0.4939,negative
6942,Love Actually (2003),Comedy|Drama|Romance,Comedy Drama Romance,Love Actually (2003) Comedy Drama Romance,0.6369,positive
6944,Father of the Bride (1991),Comedy,Comedy,Father of the Bride (1991) Comedy,0.0,neutral
6945,My Architect: A Son's Journey (2003),Documentary,Documentary,My Architect: A Son's Journey (2003) Documentary,0.0,neutral
6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,Action Animation Children Fantasy,Looney Tunes: Back in Action (2003) Action Animation Children Fantasy,0.0,neutral
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,Adventure Drama War,Master and Commander: The Far Side of the World (2003) Adventure Drama War,0.0,neutral
6948,Tupac: Resurrection (2003),Documentary,Documentary,Tupac: Resurrection (2003) Documentary,0.0,neutral
6949,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi,Comedy Mystery Sci-Fi,"Big Empty, The (2003) Comedy Mystery Sci-Fi",-0.2023,negative
6950,"Missing, The (2003)",Adventure|Thriller|Western,Adventure Thriller Western,"Missing, The (2003) Adventure Thriller Western",-0.296,negative
6951,"Cat in the Hat, The (2003)",Children|Comedy,Children Comedy,"Cat in the Hat, The (2003) Children Comedy",0.0,neutral
6952,Gothika (2003),Horror|Thriller,Horror Thriller,Gothika (2003) Horror Thriller,0.0,neutral
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,Crime Drama Mystery Romance Thriller,21 Grams (2003) Crime Drama Mystery Romance Thriller,0.0,neutral
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,Comedy Crime Drama Mystery Romance,"Barbarian Invasions, The (Les invasions barbares) (2003) Comedy Crime Drama Mystery Romance",0.0,neutral
6957,Bad Santa (2003),Comedy|Crime,Comedy Crime,Bad Santa (2003) Comedy Crime,-0.5423,negative
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,Children Comedy Fantasy Horror,"Haunted Mansion, The (2003) Children Comedy Fantasy Horror",-0.4767,negative
6959,Timeline (2003),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Timeline (2003) Action Adventure Sci-Fi,0.0,neutral
6961,Damage (Fatale) (1992),Drama,Drama,Damage (Fatale) (1992) Drama,-0.4939,negative
6962,OT: Our Town (2002),Documentary,Documentary,OT: Our Town (2002) Documentary,0.0,neutral
6963,Devil's Playground (2002),Documentary,Documentary,Devil's Playground (2002) Documentary,0.0,neutral
6965,Journeys with George (2002),Documentary,Documentary,Journeys with George (2002) Documentary,0.0,neutral
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,Action Crime Fantasy Sci-Fi Thriller,Darkman (1990) Action Crime Fantasy Sci-Fi Thriller,0.0,neutral
6967,Dead of Night (1945),Horror|Mystery,Horror Mystery,Dead of Night (1945) Horror Mystery,-0.6486,negative
6969,"Dernier Combat, Le (Last Battle, The) (1983)",Drama|Sci-Fi,Drama Sci-Fi,"Dernier Combat, Le (Last Battle, The) (1983) Drama Sci-Fi",-0.6124,negative
6970,Desk Set (1957),Comedy|Romance,Comedy Romance,Desk Set (1957) Comedy Romance,0.0,neutral
6971,Europa (Zentropa) (1991),Drama|Thriller,Drama Thriller,Europa (Zentropa) (1991) Drama Thriller,0.0,neutral
6973,Final Analysis (1992),Drama|Romance|Thriller,Drama Romance Thriller,Final Analysis (1992) Drama Romance Thriller,0.0,neutral
6974,"Freshman, The (1990)",Comedy|Crime,Comedy Crime,"Freshman, The (1990) Comedy Crime",0.0,neutral
6975,Funny Games (1997),Drama|Horror|Thriller,Drama Horror Thriller,Funny Games (1997) Drama Horror Thriller,0.4404,positive
6978,Slacker (1991),Comedy|Drama,Comedy Drama,Slacker (1991) Comedy Drama,0.0,neutral
6979,WarGames (1983),Drama|Sci-Fi|Thriller,Drama Sci-Fi Thriller,WarGames (1983) Drama Sci-Fi Thriller,0.0,neutral
6981,"Ordet (Word, The) (1955)",Drama,Drama,"Ordet (Word, The) (1955) Drama",0.0,neutral
6982,Forbidden Games (Jeux interdits) (1952),Drama|War,Drama War,Forbidden Games (Jeux interdits) (1952) Drama War,-0.4215,negative
6983,Jane Eyre (1944),Drama|Romance,Drama Romance,Jane Eyre (1944) Drama Romance,0.0,neutral
6984,"Tale of Two Cities, A (1935)",Drama,Drama,"Tale of Two Cities, A (1935) Drama",0.0,neutral
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,Drama,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928) Drama",0.7184,positive
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,Adventure Drama Romance,Ben-Hur: A Tale of the Christ (1925) Adventure Drama Romance,0.0,neutral
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,Crime Fantasy Horror,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920) Crime Fantasy Horror",0.0,neutral
6989,Gorky Park (1983),Crime|Drama|Thriller,Crime Drama Thriller,Gorky Park (1983) Crime Drama Thriller,0.0,neutral
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,Action Adventure Comedy Crime Drama,The Great Train Robbery (1978) Action Adventure Comedy Crime Drama,0.6249,positive
6992,Guarding Tess (1994),Comedy|Drama,Comedy Drama,Guarding Tess (1994) Comedy Drama,0.0,neutral
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,Comedy Drama Romance,Hannah and Her Sisters (1986) Comedy Drama Romance,0.0,neutral
6994,"Hard Way, The (1991)",Action|Comedy,Action Comedy,"Hard Way, The (1991) Action Comedy",-0.1027,negative
6996,Highlander II: The Quickening (1991),Action|Sci-Fi,Action Sci-Fi,Highlander II: The Quickening (1991) Action Sci-Fi,0.0,neutral
6997,Hoffa (1992),Crime|Drama,Crime Drama,Hoffa (1992) Crime Drama,0.0,neutral
6998,House of Cards (1993),Drama,Drama,House of Cards (1993) Drama,0.0,neutral
6999,Housesitter (1992),Comedy|Romance,Comedy Romance,Housesitter (1992) Comedy Romance,0.0,neutral
7000,Hudson Hawk (1991),Action|Adventure|Comedy,Action Adventure Comedy,Hudson Hawk (1991) Action Adventure Comedy,0.0,neutral
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,Horror Mystery Sci-Fi Thriller,Invasion of the Body Snatchers (1978) Horror Mystery Sci-Fi Thriller,0.0,neutral
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,Action Comedy Crime Thriller,Kindergarten Cop (1990) Action Comedy Crime Thriller,0.0,neutral
7005,King Ralph (1991),Comedy,Comedy,King Ralph (1991) Comedy,0.0,neutral
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,Action Comedy Crime Drama Thriller,"Last Boy Scout, The (1991) Action Comedy Crime Drama Thriller",0.0,neutral
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,Drama Romance,Last Tango in Paris (Ultimo tango a Parigi) (1972) Drama Romance,0.0,neutral
7009,Lorenzo's Oil (1992),Drama,Drama,Lorenzo's Oil (1992) Drama,0.0,neutral
7010,"Lover, The (Amant, L') (1992)",Drama|Romance,Drama Romance,"Lover, The (Amant, L') (1992) Drama Romance",0.5859,positive
7012,Mr. Destiny (1990),Comedy|Fantasy,Comedy Fantasy,Mr. Destiny (1990) Comedy Fantasy,0.0,neutral
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,Drama Film-Noir Thriller,"Night of the Hunter, The (1955) Drama Film-Noir Thriller",0.0,neutral
7015,Only the Lonely (1991),Comedy|Romance,Comedy Romance,Only the Lonely (1991) Comedy Romance,-0.3612,negative
7016,Over the Top (1987),Action|Drama,Action Drama,Over the Top (1987) Action Drama,0.2023,positive
7017,Passenger 57 (1992),Action|Thriller,Action Thriller,Passenger 57 (1992) Action Thriller,0.0,neutral
7018,Presumed Innocent (1990),Crime|Drama|Thriller,Crime Drama Thriller,Presumed Innocent (1990) Crime Drama Thriller,0.34,positive
7019,Project X (1987),Comedy|Drama,Comedy Drama,Project X (1987) Comedy Drama,0.0,neutral
7020,Proof (1991),Comedy|Drama|Romance,Comedy Drama Romance,Proof (1991) Comedy Drama Romance,0.0,neutral
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,Action Drama Horror Thriller,Battle Royale (Batoru rowaiaru) (2000) Action Drama Horror Thriller,-0.3818,negative
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,Comedy Drama Romance,"Wedding Banquet, The (Xi yan) (1993) Comedy Drama Romance",0.0,neutral
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,Drama,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976) Drama",0.0,neutral
7025,"Midnight Clear, A (1992)",Drama|War,Drama War,"Midnight Clear, A (1992) Drama War",0.3818,positive
7026,Summer School (1987),Comedy,Comedy,Summer School (1987) Comedy,0.0,neutral
7027,Silverado (1985),Action|Western,Action Western,Silverado (1985) Action Western,0.0,neutral
7028,Quick Change (1990),Comedy|Crime,Comedy Crime,Quick Change (1990) Comedy Crime,0.0,neutral
7030,Radio Flyer (1992),Drama,Drama,Radio Flyer (1992) Drama,0.0,neutral
7031,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller,Action Crime Drama Thriller,"Real McCoy, The (1993) Action Crime Drama Thriller",0.0,neutral
7032,Revenge (1990),Drama|Romance|Thriller,Drama Romance Thriller,Revenge (1990) Drama Romance Thriller,-0.5267,negative
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance,Comedy Romance,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987) Comedy Romance",0.5719,positive
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance,Drama Romance,Show Me Love (Fucking Åmål) (1998) Drama Romance,0.6369,positive
7036,Teen Wolf (1985),Comedy|Fantasy,Comedy Fantasy,Teen Wolf (1985) Comedy Fantasy,0.0,neutral
7037,High Heels (Tacones lejanos) (1991),Comedy|Drama,Comedy Drama,High Heels (Tacones lejanos) (1991) Comedy Drama,0.0,neutral
7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance,Drama Romance,Things You Can Tell Just by Looking at Her (2000) Drama Romance,0.0,neutral
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,Action Crime Drama Thriller,To Live and Die in L.A. (1985) Action Crime Drama Thriller,-0.5994,negative
7041,Trapped in Paradise (1994),Comedy|Crime,Comedy Crime,Trapped in Paradise (1994) Comedy Crime,0.2023,positive
